case_type,amount_due,days_overdue,npa_status,payment_history_score,total_past_defaults,failure_reason,recovered
loan,18108.22,24,SMA-0,0.4806,2,missed_emi,0
loan,11511.98,50,SMA-1,0.6657,1,insufficient_funds,0
transaction,16319.0,20,SMA-0,0.7367,1,bank_downtime,0
loan,15019.22,83,NPA,0.5372,3,missed_emi,0
transaction,14489.37,8,SMA-0,0.615,2,card_declined,1
transaction,18894.32,85,SMA-2,0.7572,2,otp_failure,0
transaction,10791.56,54,SMA-1,0.5568,3,card_declined,1
transaction,11030.57,14,SMA-0,0.9009,1,card_declined,0
transaction,9490.15,48,SMA-1,0.9852,0,bank_downtime,1
loan,19665.06,22,SMA-0,0.7849,0,insufficient_funds,0
transaction,9775.27,26,SMA-0,0.1601,4,card_declined,0
loan,32126.34,29,SMA-0,0.6571,0,insufficient_funds,0
transaction,19726.84,4,SMA-0,0.5573,5,otp_failure,0
transaction,18786.41,116,NPA,0.8253,2,card_declined,0
loan,43796.88,2,SMA-0,0.5797,2,insufficient_funds,0
transaction,17838.05,61,SMA-2,0.7932,1,card_declined,0
transaction,9623.06,30,SMA-0,0.804,0,insufficient_funds,0
loan,34584.99,59,SMA-1,0.3825,3,missed_emi,0
loan,45278.0,29,SMA-1,0.5388,3,missed_emi,0
loan,22682.78,63,SMA-2,0.7964,0,missed_emi,0
loan,48279.31,70,SMA-2,0.581,3,missed_emi,0
loan,23710.37,65,SMA-1,0.8834,1,insufficient_funds,0
loan,32048.72,8,SMA-0,0.5888,0,missed_emi,0
transaction,14341.19,61,NPA,0.4756,2,bank_downtime,0
transaction,19036.54,22,SMA-0,0.5797,2,insufficient_funds,0
transaction,5270.02,2,SMA-0,0.6428,0,otp_failure,1
transaction,15049.55,35,SMA-1,0.7064,0,otp_failure,1
loan,28436.7,36,SMA-1,0.7713,0,missed_emi,0
loan,17085.07,40,SMA-1,0.6608,3,bank_downtime,0
transaction,15643.83,67,SMA-2,0.8272,0,insufficient_funds,0
transaction,11268.33,25,SMA-0,0.3344,3,card_declined,1
loan,34743.82,25,SMA-0,0.5223,1,missed_emi,0
transaction,6796.57,4,SMA-0,0.5442,3,card_declined,1
loan,26657.33,64,SMA-1,0.5596,2,insufficient_funds,0
transaction,12538.41,50,SMA-0,0.8386,1,insufficient_funds,0
transaction,8395.76,28,SMA-1,0.2549,3,card_declined,0
transaction,4368.26,67,SMA-2,0.4491,2,insufficient_funds,0
transaction,19251.99,47,SMA-1,0.768,1,insufficient_funds,0
loan,28016.04,40,SMA-1,0.9398,1,insufficient_funds,0
loan,38026.42,44,SMA-1,0.5354,1,insufficient_funds,0
loan,23497.12,58,SMA-1,0.7327,1,missed_emi,0
transaction,7425.07,61,SMA-2,0.2758,2,insufficient_funds,0
transaction,8439.7,23,Standard,0.7023,2,otp_failure,1
loan,23413.85,10,SMA-0,0.6971,1,bank_downtime,1
loan,29488.11,12,Standard,0.5229,2,missed_emi,1
transaction,11097.66,59,SMA-1,0.6275,1,insufficient_funds,0
transaction,10194.5,92,NPA,0.5938,3,bank_downtime,0
loan,11065.36,34,SMA-1,0.6727,1,insufficient_funds,0
transaction,10173.47,13,SMA-0,0.8484,0,bank_downtime,1
transaction,3797.53,74,NPA,0.8137,0,insufficient_funds,0
transaction,2959.65,85,SMA-2,0.8459,0,bank_downtime,1
transaction,18686.59,93,NPA,0.4237,1,bank_downtime,0
loan,32222.75,55,SMA-1,0.9476,0,missed_emi,0
loan,34677.05,90,SMA-2,0.8309,2,missed_emi,0
transaction,8334.98,1,SMA-0,0.6853,2,card_declined,0
transaction,18225.13,8,SMA-0,0.4528,1,insufficient_funds,0
transaction,12939.64,7,SMA-0,0.4011,0,insufficient_funds,1
transaction,15498.81,68,SMA-2,0.665,1,insufficient_funds,0
transaction,7686.97,5,SMA-0,0.3839,3,insufficient_funds,0
loan,48200.53,43,SMA-1,0.6094,2,insufficient_funds,0
transaction,16499.0,40,SMA-1,0.5051,2,insufficient_funds,0
transaction,17152.0,25,SMA-0,0.3264,4,bank_downtime,0
transaction,3857.79,91,NPA,0.3363,2,insufficient_funds,0
transaction,5783.78,13,SMA-0,0.5714,2,card_declined,0
transaction,6069.72,29,SMA-0,0.4784,4,card_declined,1
transaction,5782.73,76,SMA-2,0.5941,0,insufficient_funds,0
loan,43493.37,2,Standard,0.3125,3,missed_emi,0
transaction,1121.75,63,SMA-2,0.4806,2,card_declined,0
transaction,1983.95,83,SMA-2,0.6903,1,insufficient_funds,0
loan,17326.17,103,NPA,0.6264,1,bank_downtime,0
loan,13994.28,93,NPA,0.9577,2,insufficient_funds,0
transaction,5021.26,26,SMA-0,0.6954,3,card_declined,0
loan,40907.44,52,SMA-1,0.3371,4,bank_downtime,0
transaction,11480.97,5,SMA-0,0.7341,1,card_declined,0
transaction,612.53,20,SMA-0,0.8791,4,insufficient_funds,0
transaction,8871.79,7,SMA-0,0.7311,2,insufficient_funds,0
loan,23354.82,25,SMA-0,0.5856,2,insufficient_funds,1
loan,10127.54,92,SMA-2,0.8611,0,insufficient_funds,0
transaction,13684.76,28,SMA-1,0.7731,1,insufficient_funds,1
transaction,14190.9,50,SMA-0,0.8903,1,bank_downtime,1
loan,37440.19,36,SMA-1,0.4738,1,insufficient_funds,0
transaction,14705.18,39,SMA-1,0.6463,1,bank_downtime,0
transaction,501.03,112,NPA,0.2721,5,insufficient_funds,0
loan,47926.44,24,SMA-0,0.4236,2,insufficient_funds,0
loan,41639.39,57,SMA-1,0.5981,2,missed_emi,0
loan,45679.18,35,SMA-1,0.4011,3,insufficient_funds,0
loan,5703.95,4,SMA-1,0.1237,3,missed_emi,0
transaction,18710.25,42,SMA-1,0.4407,4,insufficient_funds,0
loan,41440.48,82,SMA-2,0.8268,1,missed_emi,0
loan,42674.86,7,SMA-0,0.5402,2,insufficient_funds,0
transaction,2319.1,5,SMA-1,0.2482,1,bank_downtime,1
transaction,14906.17,12,SMA-0,0.7198,0,bank_downtime,1
transaction,19218.38,75,SMA-2,0.4031,2,insufficient_funds,0
transaction,13731.67,69,SMA-2,0.8625,1,otp_failure,0
loan,30675.26,50,SMA-1,0.3141,3,bank_downtime,0
loan,47553.34,40,SMA-1,0.3655,3,missed_emi,0
transaction,9137.27,95,NPA,0.6615,1,insufficient_funds,0
transaction,12186.22,75,SMA-1,0.1413,4,bank_downtime,0
loan,26435.22,82,SMA-2,0.7973,4,insufficient_funds,1
transaction,18690.5,82,SMA-2,0.6138,2,insufficient_funds,0
transaction,1983.65,59,SMA-1,0.7628,3,insufficient_funds,0
transaction,10271.83,39,SMA-2,0.5079,1,otp_failure,0
transaction,13895.57,90,NPA,0.6246,2,otp_failure,0
transaction,15942.18,102,NPA,0.8015,0,bank_downtime,0
transaction,11868.86,1,SMA-1,0.4321,4,insufficient_funds,0
transaction,18223.9,3,SMA-0,0.4636,2,insufficient_funds,0
transaction,18868.83,109,NPA,0.9807,0,insufficient_funds,0
transaction,1754.22,22,SMA-0,0.8005,0,otp_failure,1
transaction,8346.23,92,NPA,0.4566,1,bank_downtime,0
loan,6055.66,32,SMA-1,0.9578,0,missed_emi,0
loan,19823.75,9,SMA-0,0.2413,3,insufficient_funds,0
transaction,10968.93,6,Standard,0.212,4,insufficient_funds,1
transaction,18260.5,12,SMA-0,0.5394,1,insufficient_funds,0
loan,43094.94,20,SMA-0,0.7998,1,insufficient_funds,0
transaction,2986.24,42,SMA-1,0.9413,1,insufficient_funds,0
transaction,2314.09,66,SMA-2,0.6086,1,card_declined,0
loan,31517.03,117,SMA-2,0.7141,3,bank_downtime,0
loan,28945.31,37,SMA-1,0.7556,1,missed_emi,0
loan,16986.99,45,SMA-2,0.8536,0,missed_emi,0
transaction,18039.34,45,SMA-1,0.7286,0,card_declined,1
loan,46731.49,47,SMA-1,0.6674,5,insufficient_funds,0
transaction,8350.92,45,SMA-1,0.7371,2,card_declined,0
loan,45063.62,0,Standard,0.6172,2,missed_emi,0
transaction,7987.0,0,Standard,0.6099,0,otp_failure,1
transaction,14867.93,7,SMA-0,0.5988,4,card_declined,0
loan,26417.4,7,SMA-0,0.2638,4,insufficient_funds,0
transaction,2890.37,67,SMA-2,0.3511,3,card_declined,0
transaction,18594.72,16,SMA-0,0.7189,1,bank_downtime,1
loan,25434.35,96,NPA,0.8475,4,bank_downtime,0
transaction,14822.5,103,NPA,0.598,2,bank_downtime,1
transaction,7659.89,114,NPA,0.5431,1,insufficient_funds,0
transaction,868.18,105,NPA,0.4127,3,card_declined,0
loan,9523.87,22,SMA-0,0.3588,3,missed_emi,0
loan,27329.88,44,SMA-0,0.4498,5,insufficient_funds,0
transaction,13954.3,13,Standard,0.3803,3,insufficient_funds,0
loan,20063.09,81,SMA-2,0.4769,0,insufficient_funds,0
transaction,14062.02,95,NPA,0.485,2,insufficient_funds,0
loan,36438.6,88,SMA-2,0.407,2,insufficient_funds,0
transaction,14226.75,36,SMA-1,0.6167,0,bank_downtime,1
transaction,10104.18,74,NPA,0.7208,1,card_declined,0
loan,46169.88,7,SMA-1,0.471,1,missed_emi,1
transaction,10039.33,3,Standard,0.7148,1,otp_failure,1
transaction,9280.17,73,SMA-2,0.7123,3,insufficient_funds,0
transaction,4387.93,36,SMA-2,0.9488,0,card_declined,0
loan,18844.48,119,NPA,0.5466,2,missed_emi,0
transaction,1325.52,7,SMA-0,0.6588,1,otp_failure,1
transaction,12853.94,89,SMA-2,0.4694,2,card_declined,0
transaction,5346.45,41,SMA-1,0.6292,1,otp_failure,0
transaction,6431.03,84,SMA-2,0.5806,3,bank_downtime,0
transaction,15530.88,83,SMA-2,0.6471,2,otp_failure,0
loan,19724.95,100,NPA,0.4394,2,missed_emi,0
loan,15898.82,24,Standard,0.8893,3,insufficient_funds,1
transaction,3796.63,107,NPA,0.8497,1,insufficient_funds,0
transaction,15609.74,11,SMA-0,0.2561,2,card_declined,0
transaction,3029.27,6,SMA-0,0.7212,1,card_declined,0
transaction,9348.2,36,SMA-1,0.543,3,bank_downtime,1
loan,27811.86,84,NPA,0.7225,3,bank_downtime,0
transaction,13904.1,40,SMA-1,0.5519,2,otp_failure,1
transaction,12849.03,85,SMA-2,0.3274,3,card_declined,0
loan,41482.43,70,SMA-1,0.5134,2,insufficient_funds,0
transaction,1372.65,16,Standard,0.9068,0,insufficient_funds,1
loan,18339.83,107,NPA,0.5786,3,insufficient_funds,0
transaction,5962.62,4,SMA-0,0.6654,3,card_declined,1
loan,11570.76,97,NPA,0.1935,4,missed_emi,0
loan,18013.02,24,SMA-0,0.7734,0,missed_emi,0
loan,18939.44,43,SMA-1,0.753,2,bank_downtime,0
loan,28484.8,35,SMA-2,0.1292,4,missed_emi,0
transaction,13442.24,13,SMA-0,0.6017,0,insufficient_funds,0
transaction,7931.46,29,SMA-0,0.8659,0,bank_downtime,0
loan,37376.16,15,SMA-0,0.4938,1,insufficient_funds,1
transaction,7055.22,16,SMA-0,0.5704,2,otp_failure,0
transaction,6160.53,14,Standard,0.6814,1,card_declined,1
transaction,11053.17,42,SMA-1,0.611,0,bank_downtime,1
transaction,962.47,80,SMA-2,0.417,4,bank_downtime,0
transaction,2055.89,50,SMA-1,0.4938,4,insufficient_funds,0
transaction,8650.41,96,NPA,0.4591,1,bank_downtime,0
loan,47431.07,58,SMA-2,0.5662,1,insufficient_funds,0
transaction,14569.48,65,SMA-2,0.5419,2,insufficient_funds,0
transaction,2218.47,62,SMA-2,0.408,1,bank_downtime,0
transaction,17003.2,38,SMA-1,0.8483,0,bank_downtime,1
transaction,14779.87,65,SMA-2,0.6843,1,otp_failure,0
loan,32492.59,5,SMA-0,0.7605,3,insufficient_funds,0
transaction,16495.71,90,SMA-2,0.6018,3,insufficient_funds,0
transaction,8380.14,77,SMA-1,0.5335,3,otp_failure,0
loan,14967.55,19,SMA-0,0.6997,1,missed_emi,0
transaction,10484.46,75,SMA-2,0.3839,3,otp_failure,0
transaction,11202.41,0,SMA-0,0.7354,1,insufficient_funds,1
transaction,10997.36,17,SMA-0,0.6871,1,bank_downtime,1
loan,30428.32,4,SMA-0,0.4233,2,bank_downtime,0
transaction,18999.75,77,NPA,0.3676,3,otp_failure,0
transaction,18093.79,74,SMA-2,0.6749,0,otp_failure,1
transaction,17576.48,82,SMA-2,0.4268,1,card_declined,0
transaction,16127.63,0,Standard,0.7372,3,insufficient_funds,1
transaction,18896.85,43,SMA-1,0.5455,2,card_declined,0
transaction,2420.65,67,SMA-2,0.8271,0,card_declined,0
transaction,5669.9,12,SMA-0,0.5003,2,insufficient_funds,0
loan,27277.52,60,SMA-1,0.7669,1,bank_downtime,1
loan,43094.05,6,SMA-1,0.3106,2,missed_emi,0
transaction,10350.73,14,SMA-0,0.3713,2,otp_failure,1
loan,38661.56,41,SMA-1,0.1751,4,bank_downtime,0
transaction,3209.72,60,SMA-1,0.47,1,card_declined,0
transaction,5422.07,11,SMA-0,0.5113,2,card_declined,1
loan,37929.92,14,SMA-0,0.5947,1,insufficient_funds,0
loan,12413.03,16,Standard,0.7196,0,missed_emi,0
loan,20811.02,19,SMA-0,0.7425,2,insufficient_funds,0
transaction,5664.89,18,SMA-0,0.7259,2,bank_downtime,1
loan,20743.78,33,SMA-1,0.2915,3,insufficient_funds,0
transaction,14312.32,60,SMA-1,0.7375,0,card_declined,1
loan,21553.12,37,SMA-1,0.7385,1,insufficient_funds,1
loan,29986.85,76,SMA-2,0.4847,3,missed_emi,0
transaction,2448.67,69,NPA,0.7965,0,otp_failure,0
loan,41225.8,9,SMA-0,0.3067,4,bank_downtime,0
transaction,7712.83,3,SMA-1,0.7583,1,otp_failure,0
transaction,13146.42,93,SMA-2,0.4956,3,card_declined,0
transaction,14645.1,6,SMA-1,0.409,2,insufficient_funds,0
transaction,4588.39,11,SMA-0,0.3498,3,insufficient_funds,0
loan,44810.37,1,SMA-1,0.613,1,insufficient_funds,0
loan,32730.09,57,SMA-1,0.8042,1,missed_emi,1
transaction,8860.14,52,SMA-1,0.2783,4,insufficient_funds,0
loan,13205.08,117,NPA,0.6269,0,insufficient_funds,0
loan,47403.54,94,SMA-2,0.5084,2,insufficient_funds,0
transaction,15223.83,34,SMA-1,0.3836,3,otp_failure,0
loan,14361.11,31,SMA-1,0.7386,1,missed_emi,1
transaction,7085.36,24,SMA-0,0.667,0,card_declined,1
loan,41435.34,11,SMA-0,0.4959,4,bank_downtime,0
transaction,14065.71,10,SMA-0,0.8423,0,otp_failure,1
transaction,15432.79,10,Standard,0.9268,2,otp_failure,1
transaction,9103.42,8,SMA-0,0.5114,3,bank_downtime,1
loan,37241.43,19,Standard,0.7755,1,insufficient_funds,0
transaction,8036.63,25,SMA-0,0.8114,0,insufficient_funds,0
transaction,4619.63,110,SMA-2,0.438,3,insufficient_funds,0
transaction,12837.2,52,SMA-1,0.7753,1,otp_failure,1
loan,48920.63,117,NPA,0.511,0,missed_emi,0
transaction,6556.72,31,SMA-1,0.6943,3,card_declined,0
transaction,9488.91,39,SMA-1,0.6285,1,insufficient_funds,0
transaction,13643.03,26,SMA-0,0.7361,1,insufficient_funds,0
transaction,11059.37,14,SMA-0,0.2135,3,otp_failure,0
loan,42954.25,11,SMA-0,0.2386,4,insufficient_funds,0
loan,39278.42,106,NPA,0.721,0,missed_emi,0
transaction,1636.8,117,NPA,0.6767,1,insufficient_funds,0
transaction,19969.21,3,SMA-0,0.5015,2,card_declined,1
loan,38858.11,11,SMA-0,0.3881,4,missed_emi,0
transaction,17346.11,35,SMA-1,0.7349,2,insufficient_funds,0
loan,34303.9,14,SMA-0,0.1281,4,missed_emi,0
loan,43532.83,30,SMA-1,0.6424,1,insufficient_funds,0
loan,10057.23,10,SMA-0,0.3004,3,bank_downtime,0
transaction,7280.89,39,SMA-1,0.7632,1,otp_failure,1
transaction,17590.21,21,SMA-0,0.3366,5,card_declined,0
loan,14074.48,29,SMA-0,0.8826,0,missed_emi,0
transaction,2025.72,7,SMA-0,0.287,5,card_declined,0
loan,40465.35,36,SMA-1,0.8919,1,missed_emi,0
transaction,16791.98,116,NPA,0.9845,0,card_declined,0
loan,12319.35,27,Standard,0.5229,3,insufficient_funds,0
transaction,17159.75,93,NPA,0.5782,1,otp_failure,0
transaction,13891.97,87,SMA-2,0.5568,2,card_declined,0
transaction,10641.61,108,NPA,0.4251,2,insufficient_funds,0
loan,42361.26,79,SMA-1,0.5801,3,insufficient_funds,0
loan,23866.22,61,SMA-2,0.8287,0,missed_emi,0
transaction,4282.88,89,SMA-2,0.7632,2,card_declined,0
transaction,6054.63,5,SMA-0,0.6946,3,insufficient_funds,0
loan,27732.38,39,SMA-1,0.8073,0,insufficient_funds,0
transaction,10860.95,117,SMA-2,0.3014,4,card_declined,0
transaction,16208.83,76,SMA-2,0.4625,2,otp_failure,0
transaction,15931.38,110,NPA,0.4487,1,otp_failure,0
transaction,11836.65,77,SMA-2,0.5908,4,otp_failure,0
transaction,15725.32,92,NPA,0.3552,3,card_declined,0
transaction,4239.58,67,SMA-2,0.6186,1,card_declined,0
transaction,1476.26,74,SMA-2,0.8771,0,insufficient_funds,0
transaction,17535.86,46,SMA-1,0.4783,1,otp_failure,0
transaction,1973.31,102,NPA,0.5912,2,insufficient_funds,0
transaction,5310.42,84,SMA-2,0.6577,0,insufficient_funds,0
transaction,14058.72,87,SMA-2,0.585,1,otp_failure,0
loan,23425.16,63,SMA-2,0.3159,5,insufficient_funds,0
transaction,17588.12,24,SMA-0,0.4011,4,otp_failure,0
transaction,6310.61,2,SMA-0,0.6419,1,otp_failure,1
transaction,731.49,104,NPA,0.3812,2,otp_failure,0
transaction,6362.78,52,SMA-1,0.5525,2,card_declined,0
transaction,11772.46,24,Standard,0.481,3,insufficient_funds,0
transaction,7830.8,11,SMA-0,0.603,0,insufficient_funds,0
loan,29069.27,85,SMA-1,0.8303,0,insufficient_funds,0
transaction,17593.66,86,SMA-1,0.7164,3,insufficient_funds,0
loan,46061.83,82,SMA-2,0.5079,2,missed_emi,0
transaction,5686.49,59,SMA-1,0.2811,1,insufficient_funds,0
transaction,9511.74,30,SMA-0,0.1822,3,insufficient_funds,0
transaction,11208.31,24,SMA-0,0.8528,2,card_declined,1
transaction,19007.69,0,Standard,0.6496,1,otp_failure,1
transaction,19973.04,85,SMA-2,0.4468,1,otp_failure,0
loan,15593.33,6,SMA-0,0.8737,2,missed_emi,0
transaction,14676.11,58,SMA-1,0.6254,2,card_declined,0
loan,22011.4,44,SMA-2,0.9602,0,missed_emi,0
loan,5364.87,46,SMA-1,0.4156,2,insufficient_funds,0
transaction,680.42,102,NPA,0.4917,1,bank_downtime,0
transaction,9481.04,2,SMA-0,0.8464,0,insufficient_funds,1
transaction,10022.53,76,SMA-2,0.7318,1,otp_failure,0
transaction,940.11,3,SMA-0,0.5815,2,card_declined,1
transaction,13895.08,2,SMA-0,0.7683,1,card_declined,1
transaction,6233.07,36,SMA-1,0.6596,1,otp_failure,1
transaction,11417.92,4,SMA-0,0.6448,1,otp_failure,1
transaction,6367.92,78,SMA-2,0.5766,1,insufficient_funds,0
loan,12521.04,46,SMA-1,0.3569,5,insufficient_funds,0
loan,23322.82,2,SMA-0,0.252,2,missed_emi,0
loan,15452.3,3,SMA-0,0.8501,0,missed_emi,1
transaction,10928.62,55,SMA-1,0.7812,0,otp_failure,0
transaction,4377.16,81,SMA-2,0.4866,2,bank_downtime,0
transaction,10413.92,37,SMA-1,0.5764,1,card_declined,0
transaction,3568.88,49,SMA-1,0.7605,1,bank_downtime,1
transaction,13584.01,80,SMA-2,0.8442,1,card_declined,0
loan,38927.2,55,SMA-1,0.597,2,insufficient_funds,0
loan,9967.74,17,SMA-0,0.3117,3,insufficient_funds,0
transaction,9622.15,55,SMA-1,0.3869,2,card_declined,0
transaction,1882.0,57,SMA-1,0.3809,2,otp_failure,0
transaction,12164.56,71,SMA-2,0.3216,3,insufficient_funds,0
transaction,5655.88,56,SMA-0,0.4903,0,insufficient_funds,0
transaction,10788.68,112,NPA,0.5351,1,insufficient_funds,0
transaction,10590.49,15,SMA-0,0.3082,2,otp_failure,0
transaction,18524.91,108,SMA-2,0.5619,0,otp_failure,0
loan,29708.75,47,SMA-1,0.5006,1,missed_emi,0
transaction,11868.47,63,SMA-1,0.7091,1,insufficient_funds,0
loan,23074.39,7,SMA-0,0.5897,1,insufficient_funds,0
transaction,19007.05,31,SMA-1,0.6673,2,insufficient_funds,0
transaction,15655.13,75,SMA-2,0.4856,1,insufficient_funds,0
transaction,6065.4,67,SMA-2,0.4426,3,card_declined,0
transaction,16962.09,3,SMA-0,0.7714,2,card_declined,1
transaction,8931.73,48,SMA-1,0.3282,2,insufficient_funds,1
loan,42290.02,6,SMA-0,0.2735,1,missed_emi,0
loan,42029.96,119,SMA-2,0.4858,0,missed_emi,0
transaction,4182.97,96,NPA,0.8017,0,bank_downtime,0
transaction,14172.25,1,SMA-0,0.3026,3,insufficient_funds,0
loan,18078.93,89,SMA-2,0.8471,0,insufficient_funds,0
transaction,6301.11,101,NPA,0.479,2,insufficient_funds,0
transaction,6278.79,29,SMA-0,0.3245,2,otp_failure,1
transaction,14648.58,69,SMA-2,0.2772,4,card_declined,0
loan,15342.17,37,SMA-1,0.836,0,missed_emi,1
loan,5040.76,60,SMA-1,0.5472,5,insufficient_funds,0
transaction,14447.12,28,Standard,0.7655,1,card_declined,1
loan,12703.31,26,SMA-0,0.9164,0,missed_emi,0
loan,9701.71,36,SMA-1,0.5153,3,missed_emi,0
transaction,5131.56,11,SMA-0,0.8421,0,insufficient_funds,0
transaction,7908.06,85,SMA-2,0.3304,3,card_declined,0
transaction,9780.17,28,SMA-0,0.5376,2,insufficient_funds,1
loan,7005.65,33,SMA-1,0.2546,4,insufficient_funds,0
transaction,19426.18,96,SMA-2,0.8447,2,insufficient_funds,0
loan,37222.84,43,SMA-1,0.93,0,insufficient_funds,0
transaction,6802.28,48,SMA-1,0.3107,2,otp_failure,0
loan,19341.38,109,NPA,0.3131,3,insufficient_funds,0
transaction,9246.58,94,NPA,0.3598,5,insufficient_funds,0
transaction,12711.77,13,SMA-0,0.3395,3,insufficient_funds,0
loan,11586.79,40,SMA-1,0.5366,4,missed_emi,0
loan,13501.84,113,NPA,0.6356,1,missed_emi,0
loan,43674.56,31,SMA-1,0.4414,4,missed_emi,0
transaction,5496.97,31,SMA-1,0.4623,1,bank_downtime,1
loan,22108.77,15,SMA-0,0.7011,1,insufficient_funds,0
transaction,17489.8,8,SMA-0,0.8698,0,otp_failure,1
transaction,13431.38,71,SMA-2,0.9248,1,insufficient_funds,0
transaction,7163.38,76,SMA-2,0.3445,3,card_declined,0
transaction,13832.14,112,NPA,0.8408,2,bank_downtime,0
transaction,883.82,76,SMA-2,0.5605,3,insufficient_funds,0
loan,38103.92,19,SMA-0,0.2068,4,insufficient_funds,0
transaction,9996.81,3,SMA-0,0.4768,1,otp_failure,1
loan,41593.2,116,NPA,0.3791,1,missed_emi,0
transaction,19115.43,28,SMA-0,0.6083,1,insufficient_funds,0
transaction,18552.88,25,Standard,0.8034,1,insufficient_funds,0
transaction,18230.67,98,NPA,0.8401,0,card_declined,0
loan,28047.65,52,SMA-1,0.3072,3,bank_downtime,0
loan,21206.4,17,SMA-0,0.2685,3,missed_emi,0
loan,25926.59,95,NPA,0.9388,1,missed_emi,0
loan,36045.32,119,SMA-2,0.1426,4,missed_emi,0
transaction,17737.96,6,SMA-0,0.6505,1,otp_failure,0
transaction,4536.23,90,SMA-2,0.1286,3,insufficient_funds,0
loan,46318.69,32,SMA-1,0.3419,2,insufficient_funds,0
transaction,16396.01,46,SMA-1,0.9243,2,bank_downtime,0
transaction,19587.69,100,NPA,0.7911,1,insufficient_funds,0
transaction,17664.91,113,NPA,0.2902,5,otp_failure,0
transaction,5958.78,21,SMA-0,0.5779,0,bank_downtime,0
transaction,2566.14,16,Standard,0.426,2,insufficient_funds,0
transaction,2688.7,6,SMA-0,0.7623,1,card_declined,1
transaction,6178.85,50,SMA-1,0.5444,5,insufficient_funds,0
transaction,12476.58,1,SMA-0,0.6044,4,bank_downtime,1
transaction,16184.25,34,SMA-2,0.71,1,card_declined,0
transaction,18035.38,5,SMA-0,0.8763,0,insufficient_funds,1
loan,33068.9,34,SMA-1,0.788,2,missed_emi,1
transaction,609.81,3,SMA-1,0.8839,2,card_declined,1
transaction,4133.18,86,SMA-2,0.4363,2,bank_downtime,0
loan,9487.68,16,SMA-0,0.2228,4,insufficient_funds,0
transaction,7584.83,27,SMA-0,0.6968,0,card_declined,1
transaction,10276.34,91,SMA-2,0.9654,1,card_declined,0
loan,6952.87,72,NPA,0.7337,1,missed_emi,0
transaction,7295.32,17,SMA-0,0.7856,1,otp_failure,1
loan,13063.09,5,SMA-0,0.7188,2,missed_emi,0
loan,34118.16,68,SMA-2,0.383,5,insufficient_funds,0
loan,25892.26,32,SMA-1,0.7308,3,insufficient_funds,0
transaction,10158.69,75,SMA-1,0.0976,3,insufficient_funds,0
transaction,8839.99,38,SMA-0,0.284,3,card_declined,0
transaction,19142.38,28,SMA-0,0.4738,2,bank_downtime,1
transaction,4687.33,38,SMA-1,0.6163,0,card_declined,0
transaction,10574.95,73,SMA-2,0.4685,4,card_declined,0
transaction,14852.34,97,NPA,0.4797,1,insufficient_funds,0
transaction,11358.47,3,SMA-0,0.908,1,bank_downtime,1
transaction,18615.91,46,SMA-1,0.1995,4,card_declined,0
transaction,7870.38,2,SMA-0,0.7035,1,card_declined,0
transaction,9541.68,40,SMA-1,0.7407,0,insufficient_funds,0
loan,8983.5,94,NPA,0.4382,1,missed_emi,0
transaction,12375.48,30,Standard,0.7255,1,otp_failure,1
transaction,6120.13,103,SMA-2,0.4445,2,card_declined,0
loan,12213.91,58,SMA-1,0.7685,2,insufficient_funds,0
transaction,11118.36,104,NPA,0.4255,0,insufficient_funds,0
transaction,10880.05,74,SMA-2,0.3811,2,card_declined,0
transaction,1979.5,7,SMA-1,0.7219,2,insufficient_funds,1
loan,36419.7,18,SMA-0,0.6491,2,insufficient_funds,0
transaction,12663.56,33,SMA-1,0.55,1,otp_failure,1
transaction,4185.84,13,SMA-0,0.705,1,insufficient_funds,1
transaction,9653.98,43,SMA-1,0.7214,0,bank_downtime,1
loan,37414.53,40,SMA-1,0.3885,2,bank_downtime,0
transaction,10824.0,109,NPA,0.6397,0,otp_failure,0
